Comparison,Codec,Preset,Sequence,Crf,Real_bitrate,Subjective,Video_name
2021,tencent_hevc,mv_offline_2k,basketball_10sec,42,261,4.446474986833776,enc_res_tencent_hevc_mv_offline_2k_basketball_10sec_42
2021,tencent_usa_av1,mv_offline_2k,basketball_10sec,27,4965,6.947855487017048,enc_res_tencent_usa_av1_mv_offline_2k_basketball_10sec_27
2021,tencent_usa_av1,mv_offline_2k,basketball_10sec,51,698,6.699753643828778,enc_res_tencent_usa_av1_mv_offline_2k_basketball_10sec_51
2021,tencent_usa_av1,mv_offline_2k,basketball_10sec,60,272,5.723110414912082,enc_res_tencent_usa_av1_mv_offline_2k_basketball_10sec_60
2021,tencent_usa_vvc,mv_offline_2k,basketball_10sec,19,4736,7.112983826882775,enc_res_tencent_usa_vvc_mv_offline_2k_basketball_10sec_19
2021,tencent_usa_vvc,mv_offline_2k,basketball_10sec,32,676,6.593002369745788,enc_res_tencent_usa_vvc_mv_offline_2k_basketball_10sec_32
2021,tencent_usa_vvc,mv_offline_2k,basketball_10sec,38,276,5.719333875121195,enc_res_tencent_usa_vvc_mv_offline_2k_basketball_10sec_38
2021,vvenc,mv_offline_2k,basketball_10sec,100,126,1.354137801026023,enc_res_vvenc_mv_offline_2k_basketball_10sec_100
2021,vvenc,mv_offline_2k,basketball_10sec,4000,4745,6.99594721731369,enc_res_vvenc_mv_offline_2k_basketball_10sec_4000
2021,vvenc,mv_offline_2k,basketball_10sec,500,623,5.308051819874224,enc_res_vvenc_mv_offline_2k_basketball_10sec_500
2021,wz264enc,mv_offline_2k,basketball_10sec,24,4213,7.407887025092296,enc_res_wz264enc_mv_offline_2k_basketball_10sec_24
2021,wz264enc,mv_offline_2k,basketball_10sec,34,675,6.216714800486718,enc_res_wz264enc_mv_offline_2k_basketball_10sec_34
2021,wz264enc,mv_offline_2k,basketball_10sec,48,126,1.29228533624174,enc_res_wz264enc_mv_offline_2k_basketball_10sec_48
2021,wz265enc,mv_offline_2k,basketball_10sec,22,4197,7.322110778970101,enc_res_wz265enc_mv_offline_2k_basketball_10sec_22
2021,wz265enc,mv_offline_2k,basketball_10sec,34,614,6.867578055246591,enc_res_wz265enc_mv_offline_2k_basketball_10sec_34
2021,wz265enc,mv_offline_2k,basketball_10sec,46,119,2.7791085225284915,enc_res_wz265enc_mv_offline_2k_basketball_10sec_46
2021,wzav1enc,mv_offline_2k,basketball_10sec,30,4698,7.468886403470496,enc_res_wzav1enc_mv_offline_2k_basketball_10sec_30
2021,wzav1enc,mv_offline_2k,basketball_10sec,56,654,6.7511688382015125,enc_res_wzav1enc_mv_offline_2k_basketball_10sec_56
2021,wzav1enc,mv_offline_2k,basketball_10sec,63,209,5.102194828493749,enc_res_wzav1enc_mv_offline_2k_basketball_10sec_63
2021,x264,mv_offline_2k,basketball_10sec,100,96,0.0,enc_res_x264_mv_offline_2k_basketball_10sec_100
2021,x264,mv_offline_2k,basketball_10sec,4000,4339,6.989445089014401,enc_res_x264_mv_offline_2k_basketball_10sec_4000
2021,x264,mv_offline_2k,basketball_10sec,500,469,4.106734039031366,enc_res_x264_mv_offline_2k_basketball_10sec_500
2021,x265_mw,mv_offline_2k,basketball_10sec,23,5145,6.902157658715698,enc_res_x265_mw_mv_offline_2k_basketball_10sec_23
2021,x265_mw,mv_offline_2k,basketball_10sec,32,703,6.443317557265172,enc_res_x265_mw_mv_offline_2k_basketball_10sec_32
2021,x265_mw,mv_offline_2k,basketball_10sec,38,260,5.051618377900709,enc_res_x265_mw_mv_offline_2k_basketball_10sec_38
2021,x265_ref,mv_offline_2k,basketball_10sec,100,232,2.42282585624668,enc_res_x265_ref_mv_offline_2k_basketball_10sec_100
2021,x265_ref,mv_offline_2k,basketball_10sec,4000,4433,6.832610434588729,enc_res_x265_ref_mv_offline_2k_basketball_10sec_4000
2021,x265_ref,mv_offline_2k,basketball_10sec,500,506,5.632430405446096,enc_res_x265_ref_mv_offline_2k_basketball_10sec_500
2021,xcczm265,mv_offline_2k,basketball_10sec,21,5240,7.055517120634401,enc_res_xcczm265_mv_offline_2k_basketball_10sec_21
2021,xcczm265,mv_offline_2k,basketball_10sec,36,676,6.202254557097317,enc_res_xcczm265_mv_offline_2k_basketball_10sec_36
2021,xcczm265,mv_offline_2k,basketball_10sec,44,226,4.080591631581402,enc_res_xcczm265_mv_offline_2k_basketball_10sec_44
2021,xin,mv_offline_2k,basketball_10sec,100,207,3.36866900514643,enc_res_xin_mv_offline_2k_basketball_10sec_100
2021,xin,mv_offline_2k,basketball_10sec,4000,4869,6.899903022024113,enc_res_xin_mv_offline_2k_basketball_10sec_4000
2021,xin,mv_offline_2k,basketball_10sec,500,499,5.701485127004963,enc_res_xin_mv_offline_2k_basketball_10sec_500
2021,bytedance_v1,mv_offline_2k,basketball_10sec,20,5316,6.937872597927646,enc_res_bytedance_v1_mv_offline_2k_basketball_10sec_20
2021,bytedance_v1,mv_offline_2k,basketball_10sec,34,544,5.926649605419571,enc_res_bytedance_v1_mv_offline_2k_basketball_10sec_34
2021,bytedance_v1,mv_offline_2k,basketball_10sec,44,116,2.554909074334692,enc_res_bytedance_v1_mv_offline_2k_basketball_10sec_44
2021,bytedance_v2,mv_offline_2k,basketball_10sec,19,4938,6.978867181795469,enc_res_bytedance_v2_mv_offline_2k_basketball_10sec_19
2021,bytedance_v2,mv_offline_2k,basketball_10sec,29,712,6.40655555445316,enc_res_bytedance_v2_mv_offline_2k_basketball_10sec_29
2021,bytedance_v2,mv_offline_2k,basketball_10sec,39,129,3.440721376512579,enc_res_bytedance_v2_mv_offline_2k_basketball_10sec_39
2021,tencent_usa_av1,mv_offline_2k,basketball_10sec,28,4522,6.970536195491165,enc_res_tencent_usa_av1_mv_offline_2k_basketball_10sec_28
2021,qav1enc,mv_fast_2k,chili_pepper_10sec,1000,1938,3.6899169626246624,enc_res_qav1enc_mv_fast_2k_chili_pepper_10sec_1000
2021,qav1enc,mv_fast_2k,chili_pepper_10sec,2000,3133,4.090534009400002,enc_res_qav1enc_mv_fast_2k_chili_pepper_10sec_2000
2021,qav1enc,mv_fast_2k,chili_pepper_10sec,4000,5746,4.4797222059491295,enc_res_qav1enc_mv_fast_2k_chili_pepper_10sec_4000
2021,svt-hevc,mv_fast_2k,chili_pepper_10sec,1000,1236,2.2717412005918183,enc_res_svt-hevc_mv_fast_2k_chili_pepper_10sec_1000
2021,svt-hevc,mv_fast_2k,chili_pepper_10sec,2000,2476,3.281407296193838,enc_res_svt-hevc_mv_fast_2k_chili_pepper_10sec_2000
2021,svt-hevc,mv_fast_2k,chili_pepper_10sec,4000,4974,4.022108776488557,enc_res_svt-hevc_mv_fast_2k_chili_pepper_10sec_4000
2021,svt-vp9,mv_fast_2k,chili_pepper_10sec,1000,1361,2.046664932500523,enc_res_svt-vp9_mv_fast_2k_chili_pepper_10sec_1000
2021,svt-vp9,mv_fast_2k,chili_pepper_10sec,2000,2444,2.8737235717715057,enc_res_svt-vp9_mv_fast_2k_chili_pepper_10sec_2000
2021,svt-vp9,mv_fast_2k,chili_pepper_10sec,4000,4851,3.843140218560386,enc_res_svt-vp9_mv_fast_2k_chili_pepper_10sec_4000
2021,tencent_hevc,mv_fast_2k,chili_pepper_10sec,1000,1148,2.7006490727507475,enc_res_tencent_hevc_mv_fast_2k_chili_pepper_10sec_1000
2021,tencent_hevc,mv_fast_2k,chili_pepper_10sec,2000,2287,3.9851449224470974,enc_res_tencent_hevc_mv_fast_2k_chili_pepper_10sec_2000
2021,tencent_hevc,mv_fast_2k,chili_pepper_10sec,4000,4701,4.528784964368691,enc_res_tencent_hevc_mv_fast_2k_chili_pepper_10sec_4000
2021,wz264enc,mv_fast_2k,chili_pepper_10sec,1000,1277,0.5025716450904718,enc_res_wz264enc_mv_fast_2k_chili_pepper_10sec_1000
2021,wz264enc,mv_fast_2k,chili_pepper_10sec,2000,2493,2.841783381245903,enc_res_wz264enc_mv_fast_2k_chili_pepper_10sec_2000
2021,wz264enc,mv_fast_2k,chili_pepper_10sec,4000,4888,3.781999530816345,enc_res_wz264enc_mv_fast_2k_chili_pepper_10sec_4000
2021,wz265enc,mv_fast_2k,chili_pepper_10sec,1000,1193,2.8569773302086943,enc_res_wz265enc_mv_fast_2k_chili_pepper_10sec_1000
2021,wz265enc,mv_fast_2k,chili_pepper_10sec,2000,2336,3.8603084236723175,enc_res_wz265enc_mv_fast_2k_chili_pepper_10sec_2000
2021,wz265enc,mv_fast_2k,chili_pepper_10sec,4000,4513,4.5590004668828215,enc_res_wz265enc_mv_fast_2k_chili_pepper_10sec_4000
2021,wzav1enc,mv_fast_2k,chili_pepper_10sec,1000,1552,2.7832955956369165,enc_res_wzav1enc_mv_fast_2k_chili_pepper_10sec_1000
2021,wzav1enc,mv_fast_2k,chili_pepper_10sec,2000,3184,4.196392731255743,enc_res_wzav1enc_mv_fast_2k_chili_pepper_10sec_2000
2021,wzav1enc,mv_fast_2k,chili_pepper_10sec,4000,5946,4.503450430864612,enc_res_wzav1enc_mv_fast_2k_chili_pepper_10sec_4000
2021,x264,mv_fast_2k,chili_pepper_10sec,1000,944,0.0,enc_res_x264_mv_fast_2k_chili_pepper_10sec_1000
2021,x264,mv_fast_2k,chili_pepper_10sec,2000,1897,1.224071307288363,enc_res_x264_mv_fast_2k_chili_pepper_10sec_2000
2021,x264,mv_fast_2k,chili_pepper_10sec,4000,3777,3.114225335158683,enc_res_x264_mv_fast_2k_chili_pepper_10sec_4000
2021,x265_mw,mv_fast_2k,chili_pepper_10sec,1000,1075,1.619850888511147,enc_res_x265_mw_mv_fast_2k_chili_pepper_10sec_1000
2021,x265_mw,mv_fast_2k,chili_pepper_10sec,2000,2088,2.917866702862989,enc_res_x265_mw_mv_fast_2k_chili_pepper_10sec_2000
2021,x265_mw,mv_fast_2k,chili_pepper_10sec,4000,4100,3.878554427855195,enc_res_x265_mw_mv_fast_2k_chili_pepper_10sec_4000
2021,x265_ref,mv_fast_2k,chili_pepper_10sec,1000,1074,1.3466062619215833,enc_res_x265_ref_mv_fast_2k_chili_pepper_10sec_1000
2021,x265_ref,mv_fast_2k,chili_pepper_10sec,2000,2085,2.6821548265449864,enc_res_x265_ref_mv_fast_2k_chili_pepper_10sec_2000
2021,x265_ref,mv_fast_2k,chili_pepper_10sec,4000,4094,3.79432714798532,enc_res_x265_ref_mv_fast_2k_chili_pepper_10sec_4000
2021,xcczm265,mv_fast_2k,chili_pepper_10sec,1000,1224,2.3889615035005853,enc_res_xcczm265_mv_fast_2k_chili_pepper_10sec_1000
2021,xcczm265,mv_fast_2k,chili_pepper_10sec,2000,2452,3.53780846900447,enc_res_xcczm265_mv_fast_2k_chili_pepper_10sec_2000
2021,xcczm265,mv_fast_2k,chili_pepper_10sec,4000,4945,4.160390160461267,enc_res_xcczm265_mv_fast_2k_chili_pepper_10sec_4000
2021,xin,mv_fast_2k,chili_pepper_10sec,1000,825,1.3907279291473067,enc_res_xin_mv_fast_2k_chili_pepper_10sec_1000
2021,xin,mv_fast_2k,chili_pepper_10sec,2000,1667,2.750159510939895,enc_res_xin_mv_fast_2k_chili_pepper_10sec_2000
2021,xin,mv_fast_2k,chili_pepper_10sec,4000,3288,3.8812494039258185,enc_res_xin_mv_fast_2k_chili_pepper_10sec_4000
2021,alibaba_v1,mv_offline_2k,chili_pepper_10sec,26,5405,3.7505331200289858,enc_res_alibaba_v1_mv_offline_2k_chili_pepper_10sec_26
2021,alibaba_v1,mv_offline_2k,chili_pepper_10sec,32,2440,3.583838726061686,enc_res_alibaba_v1_mv_offline_2k_chili_pepper_10sec_32
2021,alibaba_v1,mv_offline_2k,chili_pepper_10sec,38,1111,2.9802922761739543,enc_res_alibaba_v1_mv_offline_2k_chili_pepper_10sec_38
2021,qav1enc,mv_offline_2k,chili_pepper_10sec,1000,1560,2.73645845704573,enc_res_qav1enc_mv_offline_2k_chili_pepper_10sec_1000
2021,qav1enc,mv_offline_2k,chili_pepper_10sec,2000,2632,3.351016767879223,enc_res_qav1enc_mv_offline_2k_chili_pepper_10sec_2000
2021,qav1enc,mv_offline_2k,chili_pepper_10sec,4000,4393,3.6608768572069166,enc_res_qav1enc_mv_offline_2k_chili_pepper_10sec_4000
2021,qavs3enc,mv_offline_2k,chili_pepper_10sec,30,4684,3.745600141767608,enc_res_qavs3enc_mv_offline_2k_chili_pepper_10sec_30
2021,qavs3enc,mv_offline_2k,chili_pepper_10sec,36,2603,3.2751514017979564,enc_res_qavs3enc_mv_offline_2k_chili_pepper_10sec_36
2021,qavs3enc,mv_offline_2k,chili_pepper_10sec,44,1191,2.4549171786097714,enc_res_qavs3enc_mv_offline_2k_chili_pepper_10sec_44
2021,rav1e,mv_offline_2k,chili_pepper_10sec,145,4799,3.623223557349693,enc_res_rav1e_mv_offline_2k_chili_pepper_10sec_145
2021,rav1e,mv_offline_2k,chili_pepper_10sec,175,2708,3.208037130027376,enc_res_rav1e_mv_offline_2k_chili_pepper_10sec_175
2021,rav1e,mv_offline_2k,chili_pepper_10sec,213,1213,1.9664261172325512,enc_res_rav1e_mv_offline_2k_chili_pepper_10sec_213
2021,sif,mv_offline_2k,chili_pepper_10sec,115,2563,1.859695927846556,enc_res_sif_mv_offline_2k_chili_pepper_10sec_115
2021,sif,mv_offline_2k,chili_pepper_10sec,180,1497,0.5006101221919144,enc_res_sif_mv_offline_2k_chili_pepper_10sec_180
2021,sif,mv_offline_2k,chili_pepper_10sec,75,4946,2.922850163370497,enc_res_sif_mv_offline_2k_chili_pepper_10sec_75
2021,streamlake_hevc,mv_offline_2k,chili_pepper_10sec,26,4578,3.760652056582855,enc_res_streamlake_hevc_mv_offline_2k_chili_pepper_10sec_26
2021,streamlake_hevc,mv_offline_2k,chili_pepper_10sec,30,2667,3.302046927758669,enc_res_streamlake_hevc_mv_offline_2k_chili_pepper_10sec_30
2021,streamlake_hevc,mv_offline_2k,chili_pepper_10sec,36,1207,2.2054218094837736,enc_res_streamlake_hevc_mv_offline_2k_chili_pepper_10sec_36
2021,svt-hevc,mv_offline_2k,chili_pepper_10sec,1000,1235,1.799383945648899,enc_res_svt-hevc_mv_offline_2k_chili_pepper_10sec_1000
2021,svt-hevc,mv_offline_2k,chili_pepper_10sec,2000,2491,2.8056239173602915,enc_res_svt-hevc_mv_offline_2k_chili_pepper_10sec_2000
2021,svt-hevc,mv_offline_2k,chili_pepper_10sec,4000,5015,3.5122911481724906,enc_res_svt-hevc_mv_offline_2k_chili_pepper_10sec_4000
2021,svt-vp9,mv_offline_2k,chili_pepper_10sec,1000,1343,1.6949903534644184,enc_res_svt-vp9_mv_offline_2k_chili_pepper_10sec_1000
2021,svt-vp9,mv_offline_2k,chili_pepper_10sec,2000,2426,2.5722406031467235,enc_res_svt-vp9_mv_offline_2k_chili_pepper_10sec_2000
2021,svt-vp9,mv_offline_2k,chili_pepper_10sec,4000,4775,3.3429929503747173,enc_res_svt-vp9_mv_offline_2k_chili_pepper_10sec_4000
2021,tencent_av1,mv_offline_2k,chili_pepper_10sec,42,5524,3.844510577018056,enc_res_tencent_av1_mv_offline_2k_chili_pepper_10sec_42
2021,tencent_av1,mv_offline_2k,chili_pepper_10sec,54,2236,3.4660224505451183,enc_res_tencent_av1_mv_offline_2k_chili_pepper_10sec_54
2021,tencent_av1,mv_offline_2k,chili_pepper_10sec,57,1700,3.212507495401872,enc_res_tencent_av1_mv_offline_2k_chili_pepper_10sec_57
2021,tencent_hevc,mv_offline_2k,chili_pepper_10sec,26,4973,3.696697838748973,enc_res_tencent_hevc_mv_offline_2k_chili_pepper_10sec_26
2021,tencent_hevc,mv_offline_2k,chili_pepper_10sec,32,2384,3.229747563182701,enc_res_tencent_hevc_mv_offline_2k_chili_pepper_10sec_32
2021,tencent_hevc,mv_offline_2k,chili_pepper_10sec,36,1413,2.746196118930997,enc_res_tencent_hevc_mv_offline_2k_chili_pepper_10sec_36
2021,tencent_usa_av1,mv_offline_2k,chili_pepper_10sec,39,5208,3.913883678775249,enc_res_tencent_usa_av1_mv_offline_2k_chili_pepper_10sec_39
2021,tencent_usa_av1,mv_offline_2k,chili_pepper_10sec,51,2557,3.493320645234939,enc_res_tencent_usa_av1_mv_offline_2k_chili_pepper_10sec_51
2021,tencent_usa_av1,mv_offline_2k,chili_pepper_10sec,60,1213,2.675774701473406,enc_res_tencent_usa_av1_mv_offline_2k_chili_pepper_10sec_60
2021,tencent_usa_vvc,mv_offline_2k,chili_pepper_10sec,28,5257,3.853383806947967,enc_res_tencent_usa_vvc_mv_offline_2k_chili_pepper_10sec_28
2021,tencent_usa_vvc,mv_offline_2k,chili_pepper_10sec,34,2549,3.519217022610323,enc_res_tencent_usa_vvc_mv_offline_2k_chili_pepper_10sec_34
2021,tencent_usa_vvc,mv_offline_2k,chili_pepper_10sec,40,1173,2.843794733869381,enc_res_tencent_usa_vvc_mv_offline_2k_chili_pepper_10sec_40
2021,vvenc,mv_offline_2k,chili_pepper_10sec,1000,1258,2.4959285024061524,enc_res_vvenc_mv_offline_2k_chili_pepper_10sec_1000
2021,vvenc,mv_offline_2k,chili_pepper_10sec,2000,2461,3.2142444210455063,enc_res_vvenc_mv_offline_2k_chili_pepper_10sec_2000
2021,vvenc,mv_offline_2k,chili_pepper_10sec,4000,4874,3.666234602823191,enc_res_vvenc_mv_offline_2k_chili_pepper_10sec_4000
2021,wz264enc,mv_offline_2k,chili_pepper_10sec,28,4684,3.459019721832981,enc_res_wz264enc_mv_offline_2k_chili_pepper_10sec_28
2021,wz264enc,mv_offline_2k,chili_pepper_10sec,34,2339,2.116903524585574,enc_res_wz264enc_mv_offline_2k_chili_pepper_10sec_34
2021,wz264enc,mv_offline_2k,chili_pepper_10sec,40,1220,0.162154474848251,enc_res_wz264enc_mv_offline_2k_chili_pepper_10sec_40
2021,wz265enc,mv_offline_2k,chili_pepper_10sec,26,4792,3.840438572980904,enc_res_wz265enc_mv_offline_2k_chili_pepper_10sec_26
2021,wz265enc,mv_offline_2k,chili_pepper_10sec,32,2270,3.430246253558395,enc_res_wz265enc_mv_offline_2k_chili_pepper_10sec_32
2021,wz265enc,mv_offline_2k,chili_pepper_10sec,36,1323,2.7008390698246947,enc_res_wz265enc_mv_offline_2k_chili_pepper_10sec_36
2021,wzav1enc,mv_offline_2k,chili_pepper_10sec,42,4862,3.757653480527914,enc_res_wzav1enc_mv_offline_2k_chili_pepper_10sec_42
2021,wzav1enc,mv_offline_2k,chili_pepper_10sec,54,2343,3.5165696736588563,enc_res_wzav1enc_mv_offline_2k_chili_pepper_10sec_54
2021,wzav1enc,mv_offline_2k,chili_pepper_10sec,60,1364,2.916489674848094,enc_res_wzav1enc_mv_offline_2k_chili_pepper_10sec_60
2021,x264,mv_offline_2k,chili_pepper_10sec,1000,897,0.0,enc_res_x264_mv_offline_2k_chili_pepper_10sec_1000
2021,x264,mv_offline_2k,chili_pepper_10sec,2000,1744,1.2639051690327348,enc_res_x264_mv_offline_2k_chili_pepper_10sec_2000
2021,x264,mv_offline_2k,chili_pepper_10sec,4000,3420,2.588513063776378,enc_res_x264_mv_offline_2k_chili_pepper_10sec_4000
2021,x265_mw,mv_offline_2k,chili_pepper_10sec,26,5383,3.700293749047756,enc_res_x265_mw_mv_offline_2k_chili_pepper_10sec_26
2021,x265_mw,mv_offline_2k,chili_pepper_10sec,32,2560,3.030055748762228,enc_res_x265_mw_mv_offline_2k_chili_pepper_10sec_32
2021,x265_mw,mv_offline_2k,chili_pepper_10sec,38,1141,1.7252316165690296,enc_res_x265_mw_mv_offline_2k_chili_pepper_10sec_38
2021,x265_ref,mv_offline_2k,chili_pepper_10sec,1000,1061,1.0412586267938837,enc_res_x265_ref_mv_offline_2k_chili_pepper_10sec_1000
2021,x265_ref,mv_offline_2k,chili_pepper_10sec,2000,2065,2.406665446540932,enc_res_x265_ref_mv_offline_2k_chili_pepper_10sec_2000
2021,x265_ref,mv_offline_2k,chili_pepper_10sec,4000,4067,3.3341714716961954,enc_res_x265_ref_mv_offline_2k_chili_pepper_10sec_4000
2021,xcczm265,mv_offline_2k,chili_pepper_10sec,25,5155,3.725955748891933,enc_res_xcczm265_mv_offline_2k_chili_pepper_10sec_25
2021,xcczm265,mv_offline_2k,chili_pepper_10sec,32,2269,3.178786054754878,enc_res_xcczm265_mv_offline_2k_chili_pepper_10sec_32
2021,xcczm265,mv_offline_2k,chili_pepper_10sec,36,1363,2.6078148745716705,enc_res_xcczm265_mv_offline_2k_chili_pepper_10sec_36
2021,xin,mv_offline_2k,chili_pepper_10sec,1000,751,1.2668991396324931,enc_res_xin_mv_offline_2k_chili_pepper_10sec_1000
2021,xin,mv_offline_2k,chili_pepper_10sec,2000,1651,2.564544793206929,enc_res_xin_mv_offline_2k_chili_pepper_10sec_2000
2021,xin,mv_offline_2k,chili_pepper_10sec,4000,3252,3.394793503142848,enc_res_xin_mv_offline_2k_chili_pepper_10sec_4000
2021,bytedance_v1,mv_offline_2k,chili_pepper_10sec,26,4371,3.7193299292943984,enc_res_bytedance_v1_mv_offline_2k_chili_pepper_10sec_26
2021,bytedance_v1,mv_offline_2k,chili_pepper_10sec,30,2438,3.2493040191406823,enc_res_bytedance_v1_mv_offline_2k_chili_pepper_10sec_30
2021,bytedance_v1,mv_offline_2k,chili_pepper_10sec,36,1078,1.9808061379196849,enc_res_bytedance_v1_mv_offline_2k_chili_pepper_10sec_36
2021,bytedance_v2,mv_offline_2k,chili_pepper_10sec,23,4443,3.876578150370489,enc_res_bytedance_v2_mv_offline_2k_chili_pepper_10sec_23
2021,bytedance_v2,mv_offline_2k,chili_pepper_10sec,27,2428,3.46697376610328,enc_res_bytedance_v2_mv_offline_2k_chili_pepper_10sec_27
2021,bytedance_v2,mv_offline_2k,chili_pepper_10sec,31,1352,3.0274270887699064,enc_res_bytedance_v2_mv_offline_2k_chili_pepper_10sec_31
2021,tencent_usa_av1,mv_offline_2k,chili_pepper_10sec,40,4931,3.730039332577497,enc_res_tencent_usa_av1_mv_offline_2k_chili_pepper_10sec_40
2021,qav1enc,mv_fast_2k,christmas_cats_10sec,1000,3069,3.483558882502761,enc_res_qav1enc_mv_fast_2k_christmas_cats_10sec_1000
2021,qav1enc,mv_fast_2k,christmas_cats_10sec,12000,22670,4.684768971483205,enc_res_qav1enc_mv_fast_2k_christmas_cats_10sec_12000
2021,qav1enc,mv_fast_2k,christmas_cats_10sec,4000,7801,4.7664241679914445,enc_res_qav1enc_mv_fast_2k_christmas_cats_10sec_4000
2021,svt-hevc,mv_fast_2k,christmas_cats_10sec,1000,1319,2.6950617932763,enc_res_svt-hevc_mv_fast_2k_christmas_cats_10sec_1000
2021,svt-hevc,mv_fast_2k,christmas_cats_10sec,12000,16927,4.137091809782614,enc_res_svt-hevc_mv_fast_2k_christmas_cats_10sec_12000
2021,svt-hevc,mv_fast_2k,christmas_cats_10sec,4000,5368,3.767993763794138,enc_res_svt-hevc_mv_fast_2k_christmas_cats_10sec_4000
2021,svt-vp9,mv_fast_2k,christmas_cats_10sec,1000,2139,2.347718169811748,enc_res_svt-vp9_mv_fast_2k_christmas_cats_10sec_1000
2021,svt-vp9,mv_fast_2k,christmas_cats_10sec,12000,15017,4.1679161677739645,enc_res_svt-vp9_mv_fast_2k_christmas_cats_10sec_12000
2021,svt-vp9,mv_fast_2k,christmas_cats_10sec,4000,5011,3.357715104782114,enc_res_svt-vp9_mv_fast_2k_christmas_cats_10sec_4000
2021,tencent_hevc,mv_fast_2k,christmas_cats_10sec,1000,1361,3.889131846105548,enc_res_tencent_hevc_mv_fast_2k_christmas_cats_10sec_1000
2021,tencent_hevc,mv_fast_2k,christmas_cats_10sec,12000,16126,4.723042369919862,enc_res_tencent_hevc_mv_fast_2k_christmas_cats_10sec_12000
2021,tencent_hevc,mv_fast_2k,christmas_cats_10sec,4000,5354,4.744764541738516,enc_res_tencent_hevc_mv_fast_2k_christmas_cats_10sec_4000
2021,wz264enc,mv_fast_2k,christmas_cats_10sec,1000,1188,1.2460315029730935,enc_res_wz264enc_mv_fast_2k_christmas_cats_10sec_1000
2021,wz264enc,mv_fast_2k,christmas_cats_10sec,12000,14327,3.2901602826989884,enc_res_wz264enc_mv_fast_2k_christmas_cats_10sec_12000
2021,wz264enc,mv_fast_2k,christmas_cats_10sec,4000,5521,0.0,enc_res_wz264enc_mv_fast_2k_christmas_cats_10sec_4000
2021,wz265enc,mv_fast_2k,christmas_cats_10sec,1000,1293,2.8777913460029563,enc_res_wz265enc_mv_fast_2k_christmas_cats_10sec_1000
2021,wz265enc,mv_fast_2k,christmas_cats_10sec,12000,14586,4.504722172746429,enc_res_wz265enc_mv_fast_2k_christmas_cats_10sec_12000
2021,wz265enc,mv_fast_2k,christmas_cats_10sec,4000,4943,4.459254816224876,enc_res_wz265enc_mv_fast_2k_christmas_cats_10sec_4000
2021,wzav1enc,mv_fast_2k,christmas_cats_10sec,1000,1237,2.327386091528648,enc_res_wzav1enc_mv_fast_2k_christmas_cats_10sec_1000
2021,wzav1enc,mv_fast_2k,christmas_cats_10sec,12000,15096,4.657410789323002,enc_res_wzav1enc_mv_fast_2k_christmas_cats_10sec_12000
2021,wzav1enc,mv_fast_2k,christmas_cats_10sec,4000,4531,3.994385613056827,enc_res_wzav1enc_mv_fast_2k_christmas_cats_10sec_4000
2021,x264,mv_fast_2k,christmas_cats_10sec,1000,1338,1.2980380598318293,enc_res_x264_mv_fast_2k_christmas_cats_10sec_1000
2021,x264,mv_fast_2k,christmas_cats_10sec,12000,22837,3.070404597827098,enc_res_x264_mv_fast_2k_christmas_cats_10sec_12000
2021,x264,mv_fast_2k,christmas_cats_10sec,4000,6373,1.4774726081685932,enc_res_x264_mv_fast_2k_christmas_cats_10sec_4000
2021,x265_mw,mv_fast_2k,christmas_cats_10sec,1000,1535,2.6898853411088224,enc_res_x265_mw_mv_fast_2k_christmas_cats_10sec_1000
2021,x265_mw,mv_fast_2k,christmas_cats_10sec,12000,16352,4.761622178721704,enc_res_x265_mw_mv_fast_2k_christmas_cats_10sec_12000
2021,x265_mw,mv_fast_2k,christmas_cats_10sec,4000,5721,4.108241870421777,enc_res_x265_mw_mv_fast_2k_christmas_cats_10sec_4000
2021,x265_ref,mv_fast_2k,christmas_cats_10sec,1000,1535,2.67574591326263,enc_res_x265_ref_mv_fast_2k_christmas_cats_10sec_1000
2021,x265_ref,mv_fast_2k,christmas_cats_10sec,12000,16351,4.649675424687639,enc_res_x265_ref_mv_fast_2k_christmas_cats_10sec_12000
2021,x265_ref,mv_fast_2k,christmas_cats_10sec,4000,5721,4.317291486439824,enc_res_x265_ref_mv_fast_2k_christmas_cats_10sec_4000
2021,xcczm265,mv_fast_2k,christmas_cats_10sec,1000,1278,3.5839426280900604,enc_res_xcczm265_mv_fast_2k_christmas_cats_10sec_1000
2021,xcczm265,mv_fast_2k,christmas_cats_10sec,12000,17733,4.353746145599852,enc_res_xcczm265_mv_fast_2k_christmas_cats_10sec_12000
2021,xcczm265,mv_fast_2k,christmas_cats_10sec,4000,5127,4.790902716456837,enc_res_xcczm265_mv_fast_2k_christmas_cats_10sec_4000
2021,xin,mv_fast_2k,christmas_cats_10sec,1000,1515,2.646743828362052,enc_res_xin_mv_fast_2k_christmas_cats_10sec_1000
2021,xin,mv_fast_2k,christmas_cats_10sec,12000,18947,4.321836750020294,enc_res_xin_mv_fast_2k_christmas_cats_10sec_12000
2021,xin,mv_fast_2k,christmas_cats_10sec,4000,5642,4.040218182643288,enc_res_xin_mv_fast_2k_christmas_cats_10sec_4000
2021,alibaba_v1,mv_offline_2k,christmas_cats_10sec,26,16639,3.966357010063776,enc_res_alibaba_v1_mv_offline_2k_christmas_cats_10sec_26
