Reference,Distorted,Metric,Metric_val,Mask,Comparison,Codec,Preset,Sequence,Crf,Real_bitrate,Subjective,Video_name
boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_44,ssim,0.949,True,ugc,svt_av1,mv_offline_2k,boys,44,5201,4.707687281577879,enc_res_svt_av1_mv_offline_2k_boys_44
boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_44,vmaf,90.522,False,ugc,svt_av1,mv_offline_2k,boys,44,5201,4.707687281577879,enc_res_svt_av1_mv_offline_2k_boys_44
boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_44,vmaf,90.63,True,ugc,svt_av1,mv_offline_2k,boys,44,5201,4.707687281577879,enc_res_svt_av1_mv_offline_2k_boys_44
boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_44,niqe,10.014,True,ugc,svt_av1,mv_offline_2k,boys,44,5201,4.707687281577879,enc_res_svt_av1_mv_offline_2k_boys_44
boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_44,niqe,8.9757,False,ugc,svt_av1,mv_offline_2k,boys,44,5201,4.707687281577879,enc_res_svt_av1_mv_offline_2k_boys_44
boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_54,psnr,35.082,False,ugc,svt_av1,mv_offline_2k,boys,54,2545,3.588929372315943,enc_res_svt_av1_mv_offline_2k_boys_54
boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_54,psnr,39.676,True,ugc,svt_av1,mv_offline_2k,boys,54,2545,3.588929372315943,enc_res_svt_av1_mv_offline_2k_boys_54
boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_54,ssim,0.9152,False,ugc,svt_av1,mv_offline_2k,boys,54,2545,3.588929372315943,enc_res_svt_av1_mv_offline_2k_boys_54
boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_54,ssim,0.9159,True,ugc,svt_av1,mv_offline_2k,boys,54,2545,3.588929372315943,enc_res_svt_av1_mv_offline_2k_boys_54
boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_54,vmaf,75.827,False,ugc,svt_av1,mv_offline_2k,boys,54,2545,3.588929372315943,enc_res_svt_av1_mv_offline_2k_boys_54
boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_54,vmaf,76.001,True,ugc,svt_av1,mv_offline_2k,boys,54,2545,3.588929372315943,enc_res_svt_av1_mv_offline_2k_boys_54
boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_54,niqe,10.14,True,ugc,svt_av1,mv_offline_2k,boys,54,2545,3.588929372315943,enc_res_svt_av1_mv_offline_2k_boys_54
boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_54,niqe,8.7645,False,ugc,svt_av1,mv_offline_2k,boys,54,2545,3.588929372315943,enc_res_svt_av1_mv_offline_2k_boys_54
boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_62,psnr,32.166,False,ugc,svt_av1,mv_offline_2k,boys,62,1159,2.01268752783576,enc_res_svt_av1_mv_offline_2k_boys_62
boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_62,psnr,36.919,True,ugc,svt_av1,mv_offline_2k,boys,62,1159,2.01268752783576,enc_res_svt_av1_mv_offline_2k_boys_62
boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_62,ssim,0.8684,False,ugc,svt_av1,mv_offline_2k,boys,62,1159,2.01268752783576,enc_res_svt_av1_mv_offline_2k_boys_62
boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_62,ssim,0.869,True,ugc,svt_av1,mv_offline_2k,boys,62,1159,2.01268752783576,enc_res_svt_av1_mv_offline_2k_boys_62
boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_62,vmaf,58.396,False,ugc,svt_av1,mv_offline_2k,boys,62,1159,2.01268752783576,enc_res_svt_av1_mv_offline_2k_boys_62
boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_62,vmaf,58.595,True,ugc,svt_av1,mv_offline_2k,boys,62,1159,2.01268752783576,enc_res_svt_av1_mv_offline_2k_boys_62
boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_62,niqe,8.6643,False,ugc,svt_av1,mv_offline_2k,boys,62,1159,2.01268752783576,enc_res_svt_av1_mv_offline_2k_boys_62
boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_62,niqe,10.274,True,ugc,svt_av1,mv_offline_2k,boys,62,1159,2.01268752783576,enc_res_svt_av1_mv_offline_2k_boys_62
boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_31,psnr,35.667,False,ugc,svt_hevc,mv_offline_2k,boys,31,3854,4.168053059852595,enc_res_svt_hevc_mv_offline_2k_boys_31
boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_31,psnr,40.204,True,ugc,svt_hevc,mv_offline_2k,boys,31,3854,4.168053059852595,enc_res_svt_hevc_mv_offline_2k_boys_31
boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_31,ssim,0.9225,False,ugc,svt_hevc,mv_offline_2k,boys,31,3854,4.168053059852595,enc_res_svt_hevc_mv_offline_2k_boys_31
boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_31,ssim,0.9232,True,ugc,svt_hevc,mv_offline_2k,boys,31,3854,4.168053059852595,enc_res_svt_hevc_mv_offline_2k_boys_31
boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_31,vmaf,81.265,False,ugc,svt_hevc,mv_offline_2k,boys,31,3854,4.168053059852595,enc_res_svt_hevc_mv_offline_2k_boys_31
boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_31,vmaf,81.417,True,ugc,svt_hevc,mv_offline_2k,boys,31,3854,4.168053059852595,enc_res_svt_hevc_mv_offline_2k_boys_31
boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_31,niqe,9.7851,True,ugc,svt_hevc,mv_offline_2k,boys,31,3854,4.168053059852595,enc_res_svt_hevc_mv_offline_2k_boys_31
boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_31,niqe,8.6027,False,ugc,svt_hevc,mv_offline_2k,boys,31,3854,4.168053059852595,enc_res_svt_hevc_mv_offline_2k_boys_31
boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_36,psnr,32.864,False,ugc,svt_hevc,mv_offline_2k,boys,36,1921,2.8878827876980804,enc_res_svt_hevc_mv_offline_2k_boys_36
boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_36,psnr,37.59,True,ugc,svt_hevc,mv_offline_2k,boys,36,1921,2.8878827876980804,enc_res_svt_hevc_mv_offline_2k_boys_36
boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_36,ssim,0.8809,False,ugc,svt_hevc,mv_offline_2k,boys,36,1921,2.8878827876980804,enc_res_svt_hevc_mv_offline_2k_boys_36
boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_36,ssim,0.8817,True,ugc,svt_hevc,mv_offline_2k,boys,36,1921,2.8878827876980804,enc_res_svt_hevc_mv_offline_2k_boys_36
boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_36,vmaf,65.374,False,ugc,svt_hevc,mv_offline_2k,boys,36,1921,2.8878827876980804,enc_res_svt_hevc_mv_offline_2k_boys_36
boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_36,vmaf,65.545,True,ugc,svt_hevc,mv_offline_2k,boys,36,1921,2.8878827876980804,enc_res_svt_hevc_mv_offline_2k_boys_36
boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_36,niqe,8.3354,False,ugc,svt_hevc,mv_offline_2k,boys,36,1921,2.8878827876980804,enc_res_svt_hevc_mv_offline_2k_boys_36
boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_36,niqe,9.7749,True,ugc,svt_hevc,mv_offline_2k,boys,36,1921,2.8878827876980804,enc_res_svt_hevc_mv_offline_2k_boys_36
boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_40,psnr,30.774,False,ugc,svt_hevc,mv_offline_2k,boys,40,1081,1.6238055834388052,enc_res_svt_hevc_mv_offline_2k_boys_40
boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_40,psnr,35.579,True,ugc,svt_hevc,mv_offline_2k,boys,40,1081,1.6238055834388052,enc_res_svt_hevc_mv_offline_2k_boys_40
boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_40,ssim,0.8404,False,ugc,svt_hevc,mv_offline_2k,boys,40,1081,1.6238055834388052,enc_res_svt_hevc_mv_offline_2k_boys_40
boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_40,ssim,0.8409,True,ugc,svt_hevc,mv_offline_2k,boys,40,1081,1.6238055834388052,enc_res_svt_hevc_mv_offline_2k_boys_40
boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_40,vmaf,52.247,False,ugc,svt_hevc,mv_offline_2k,boys,40,1081,1.6238055834388052,enc_res_svt_hevc_mv_offline_2k_boys_40
boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_40,vmaf,52.374,True,ugc,svt_hevc,mv_offline_2k,boys,40,1081,1.6238055834388052,enc_res_svt_hevc_mv_offline_2k_boys_40
boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_40,niqe,8.3099,False,ugc,svt_hevc,mv_offline_2k,boys,40,1081,1.6238055834388052,enc_res_svt_hevc_mv_offline_2k_boys_40
boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_40,niqe,9.9035,True,ugc,svt_hevc,mv_offline_2k,boys,40,1081,1.6238055834388052,enc_res_svt_hevc_mv_offline_2k_boys_40
boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_53,psnr,34.043,False,ugc,svt_vp9,mv_offline_2k,boys,53,4661,3.428521528794996,enc_res_svt_vp9_mv_offline_2k_boys_53
boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_53,psnr,38.681,True,ugc,svt_vp9,mv_offline_2k,boys,53,4661,3.428521528794996,enc_res_svt_vp9_mv_offline_2k_boys_53
boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_53,ssim,0.8949,False,ugc,svt_vp9,mv_offline_2k,boys,53,4661,3.428521528794996,enc_res_svt_vp9_mv_offline_2k_boys_53
boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_53,ssim,0.8954,True,ugc,svt_vp9,mv_offline_2k,boys,53,4661,3.428521528794996,enc_res_svt_vp9_mv_offline_2k_boys_53
boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_53,vmaf,76.969,False,ugc,svt_vp9,mv_offline_2k,boys,53,4661,3.428521528794996,enc_res_svt_vp9_mv_offline_2k_boys_53
boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_53,vmaf,77.102,True,ugc,svt_vp9,mv_offline_2k,boys,53,4661,3.428521528794996,enc_res_svt_vp9_mv_offline_2k_boys_53
boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_53,niqe,9.4132,True,ugc,svt_vp9,mv_offline_2k,boys,53,4661,3.428521528794996,enc_res_svt_vp9_mv_offline_2k_boys_53
boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_53,niqe,8.0035,False,ugc,svt_vp9,mv_offline_2k,boys,53,4661,3.428521528794996,enc_res_svt_vp9_mv_offline_2k_boys_53
boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_61,psnr,31.445,False,ugc,svt_vp9,mv_offline_2k,boys,61,2396,1.8690413135943564,enc_res_svt_vp9_mv_offline_2k_boys_61
boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_61,psnr,36.214,True,ugc,svt_vp9,mv_offline_2k,boys,61,2396,1.8690413135943564,enc_res_svt_vp9_mv_offline_2k_boys_61
boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_61,ssim,0.8463,False,ugc,svt_vp9,mv_offline_2k,boys,61,2396,1.8690413135943564,enc_res_svt_vp9_mv_offline_2k_boys_61
boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_61,ssim,0.8465,True,ugc,svt_vp9,mv_offline_2k,boys,61,2396,1.8690413135943564,enc_res_svt_vp9_mv_offline_2k_boys_61
boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_61,vmaf,61.185,False,ugc,svt_vp9,mv_offline_2k,boys,61,2396,1.8690413135943564,enc_res_svt_vp9_mv_offline_2k_boys_61
boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_61,vmaf,61.326,True,ugc,svt_vp9,mv_offline_2k,boys,61,2396,1.8690413135943564,enc_res_svt_vp9_mv_offline_2k_boys_61
boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_61,niqe,7.8788,False,ugc,svt_vp9,mv_offline_2k,boys,61,2396,1.8690413135943564,enc_res_svt_vp9_mv_offline_2k_boys_61
boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_61,niqe,9.4216,True,ugc,svt_vp9,mv_offline_2k,boys,61,2396,1.8690413135943564,enc_res_svt_vp9_mv_offline_2k_boys_61
boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_63,psnr,30.164,False,ugc,svt_vp9,mv_offline_2k,boys,63,1692,1.1787658059386974,enc_res_svt_vp9_mv_offline_2k_boys_63
boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_63,psnr,34.973,True,ugc,svt_vp9,mv_offline_2k,boys,63,1692,1.1787658059386974,enc_res_svt_vp9_mv_offline_2k_boys_63
boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_63,ssim,0.8191,False,ugc,svt_vp9,mv_offline_2k,boys,63,1692,1.1787658059386974,enc_res_svt_vp9_mv_offline_2k_boys_63
boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_63,ssim,0.819,True,ugc,svt_vp9,mv_offline_2k,boys,63,1692,1.1787658059386974,enc_res_svt_vp9_mv_offline_2k_boys_63
boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_63,vmaf,53.344,False,ugc,svt_vp9,mv_offline_2k,boys,63,1692,1.1787658059386974,enc_res_svt_vp9_mv_offline_2k_boys_63
boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_63,vmaf,53.437,True,ugc,svt_vp9,mv_offline_2k,boys,63,1692,1.1787658059386974,enc_res_svt_vp9_mv_offline_2k_boys_63
boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_63,niqe,9.385,True,ugc,svt_vp9,mv_offline_2k,boys,63,1692,1.1787658059386974,enc_res_svt_vp9_mv_offline_2k_boys_63
boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_63,niqe,7.8494,False,ugc,svt_vp9,mv_offline_2k,boys,63,1692,1.1787658059386974,enc_res_svt_vp9_mv_offline_2k_boys_63
boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_30,psnr,34.585,False,ugc,x264,mv_offline_2k,boys,30,4377,3.838110902032029,enc_res_x264_mv_offline_2k_boys_30
boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_30,psnr,39.219,True,ugc,x264,mv_offline_2k,boys,30,4377,3.838110902032029,enc_res_x264_mv_offline_2k_boys_30
boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_30,ssim,0.9116,False,ugc,x264,mv_offline_2k,boys,30,4377,3.838110902032029,enc_res_x264_mv_offline_2k_boys_30
boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_30,ssim,0.9118,True,ugc,x264,mv_offline_2k,boys,30,4377,3.838110902032029,enc_res_x264_mv_offline_2k_boys_30
boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_30,vmaf,81.303,False,ugc,x264,mv_offline_2k,boys,30,4377,3.838110902032029,enc_res_x264_mv_offline_2k_boys_30
boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_30,vmaf,81.452,True,ugc,x264,mv_offline_2k,boys,30,4377,3.838110902032029,enc_res_x264_mv_offline_2k_boys_30
boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_30,niqe,9.7179,True,ugc,x264,mv_offline_2k,boys,30,4377,3.838110902032029,enc_res_x264_mv_offline_2k_boys_30
boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_30,niqe,8.3076,False,ugc,x264,mv_offline_2k,boys,30,4377,3.838110902032029,enc_res_x264_mv_offline_2k_boys_30
boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_35,psnr,31.402,False,ugc,x264,mv_offline_2k,boys,35,2189,1.8926543897040995,enc_res_x264_mv_offline_2k_boys_35
boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_35,psnr,36.198,True,ugc,x264,mv_offline_2k,boys,35,2189,1.8926543897040995,enc_res_x264_mv_offline_2k_boys_35
boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_35,ssim,0.8514,False,ugc,x264,mv_offline_2k,boys,35,2189,1.8926543897040995,enc_res_x264_mv_offline_2k_boys_35
boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_35,ssim,0.8513,True,ugc,x264,mv_offline_2k,boys,35,2189,1.8926543897040995,enc_res_x264_mv_offline_2k_boys_35
boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_35,vmaf,61.742,False,ugc,x264,mv_offline_2k,boys,35,2189,1.8926543897040995,enc_res_x264_mv_offline_2k_boys_35
boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_35,vmaf,61.963,True,ugc,x264,mv_offline_2k,boys,35,2189,1.8926543897040995,enc_res_x264_mv_offline_2k_boys_35
boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_35,niqe,10.056,True,ugc,x264,mv_offline_2k,boys,35,2189,1.8926543897040995,enc_res_x264_mv_offline_2k_boys_35
boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_35,niqe,8.5177,False,ugc,x264,mv_offline_2k,boys,35,2189,1.8926543897040995,enc_res_x264_mv_offline_2k_boys_35
boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_41,psnr,27.876,False,ugc,x264,mv_offline_2k,boys,41,1113,0.0,enc_res_x264_mv_offline_2k_boys_41
boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_41,psnr,32.747,True,ugc,x264,mv_offline_2k,boys,41,1113,0.0,enc_res_x264_mv_offline_2k_boys_41
boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_41,ssim,0.7604,False,ugc,x264,mv_offline_2k,boys,41,1113,0.0,enc_res_x264_mv_offline_2k_boys_41
boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_41,ssim,0.7595,True,ugc,x264,mv_offline_2k,boys,41,1113,0.0,enc_res_x264_mv_offline_2k_boys_41
boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_41,vmaf,37.714,False,ugc,x264,mv_offline_2k,boys,41,1113,0.0,enc_res_x264_mv_offline_2k_boys_41
boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_41,vmaf,37.798,True,ugc,x264,mv_offline_2k,boys,41,1113,0.0,enc_res_x264_mv_offline_2k_boys_41
boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_41,niqe,10.413,True,ugc,x264,mv_offline_2k,boys,41,1113,0.0,enc_res_x264_mv_offline_2k_boys_41
boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_41,niqe,8.7577,False,ugc,x264,mv_offline_2k,boys,41,1113,0.0,enc_res_x264_mv_offline_2k_boys_41
boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_30,psnr,37.653,False,ugc,x265,mv_offline_2k,boys,30,4632,4.777004404100672,enc_res_x265_mv_offline_2k_boys_30
boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_30,psnr,42.025,True,ugc,x265,mv_offline_2k,boys,30,4632,4.777004404100672,enc_res_x265_mv_offline_2k_boys_30
boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_30,ssim,0.9476,False,ugc,x265,mv_offline_2k,boys,30,4632,4.777004404100672,enc_res_x265_mv_offline_2k_boys_30
boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_30,ssim,0.9482,True,ugc,x265,mv_offline_2k,boys,30,4632,4.777004404100672,enc_res_x265_mv_offline_2k_boys_30
boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_30,vmaf,91.799,False,ugc,x265,mv_offline_2k,boys,30,4632,4.777004404100672,enc_res_x265_mv_offline_2k_boys_30
boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_30,vmaf,91.888,True,ugc,x265,mv_offline_2k,boys,30,4632,4.777004404100672,enc_res_x265_mv_offline_2k_boys_30
boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_30,niqe,9.8961,True,ugc,x265,mv_offline_2k,boys,30,4632,4.777004404100672,enc_res_x265_mv_offline_2k_boys_30
boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_30,niqe,9.0068,False,ugc,x265,mv_offline_2k,boys,30,4632,4.777004404100672,enc_res_x265_mv_offline_2k_boys_30
boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_35,psnr,34.728,False,ugc,x265,mv_offline_2k,boys,35,2291,3.7253738021190266,enc_res_x265_mv_offline_2k_boys_35
boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_35,psnr,39.388,True,ugc,x265,mv_offline_2k,boys,35,2291,3.7253738021190266,enc_res_x265_mv_offline_2k_boys_35
boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_35,ssim,0.9139,False,ugc,x265,mv_offline_2k,boys,35,2291,3.7253738021190266,enc_res_x265_mv_offline_2k_boys_35
boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_35,ssim,0.9148,True,ugc,x265,mv_offline_2k,boys,35,2291,3.7253738021190266,enc_res_x265_mv_offline_2k_boys_35
boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_35,vmaf,77.237,False,ugc,x265,mv_offline_2k,boys,35,2291,3.7253738021190266,enc_res_x265_mv_offline_2k_boys_35
boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_35,vmaf,77.414,True,ugc,x265,mv_offline_2k,boys,35,2291,3.7253738021190266,enc_res_x265_mv_offline_2k_boys_35
boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_35,niqe,8.5772,False,ugc,x265,mv_offline_2k,boys,35,2291,3.7253738021190266,enc_res_x265_mv_offline_2k_boys_35
boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_35,niqe,9.8641,True,ugc,x265,mv_offline_2k,boys,35,2291,3.7253738021190266,enc_res_x265_mv_offline_2k_boys_35
boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_40,psnr,31.928,False,ugc,x265,mv_offline_2k,boys,40,1098,2.279988939007191,enc_res_x265_mv_offline_2k_boys_40
boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_40,psnr,36.735,True,ugc,x265,mv_offline_2k,boys,40,1098,2.279988939007191,enc_res_x265_mv_offline_2k_boys_40
boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_40,ssim,0.8655,False,ugc,x265,mv_offline_2k,boys,40,1098,2.279988939007191,enc_res_x265_mv_offline_2k_boys_40
boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_40,ssim,0.8665,True,ugc,x265,mv_offline_2k,boys,40,1098,2.279988939007191,enc_res_x265_mv_offline_2k_boys_40
boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_40,vmaf,59.112,False,ugc,x265,mv_offline_2k,boys,40,1098,2.279988939007191,enc_res_x265_mv_offline_2k_boys_40
boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_40,vmaf,59.34,True,ugc,x265,mv_offline_2k,boys,40,1098,2.279988939007191,enc_res_x265_mv_offline_2k_boys_40
boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_40,niqe,10.062,True,ugc,x265,mv_offline_2k,boys,40,1098,2.279988939007191,enc_res_x265_mv_offline_2k_boys_40
boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_40,niqe,8.4302,False,ugc,x265,mv_offline_2k,boys,40,1098,2.279988939007191,enc_res_x265_mv_offline_2k_boys_40
game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_35,psnr,29.049,False,ugc,kingsoft_v1,mv_offline_2k_v1,game_streamer,35,4696,2.2617954164211453,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_35
game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_35,psnr,33.572,True,ugc,kingsoft_v1,mv_offline_2k_v1,game_streamer,35,4696,2.2617954164211453,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_35
game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_35,ssim,0.7786,False,ugc,kingsoft_v1,mv_offline_2k_v1,game_streamer,35,4696,2.2617954164211453,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_35
game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_35,ssim,0.778,True,ugc,kingsoft_v1,mv_offline_2k_v1,game_streamer,35,4696,2.2617954164211453,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_35
game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_35,vmaf,83.294,False,ugc,kingsoft_v1,mv_offline_2k_v1,game_streamer,35,4696,2.2617954164211453,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_35
game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_35,vmaf,82.892,True,ugc,kingsoft_v1,mv_offline_2k_v1,game_streamer,35,4696,2.2617954164211453,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_35
game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_35,niqe,5.4403,False,ugc,kingsoft_v1,mv_offline_2k_v1,game_streamer,35,4696,2.2617954164211453,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_35
game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_35,niqe,6.3039,True,ugc,kingsoft_v1,mv_offline_2k_v1,game_streamer,35,4696,2.2617954164211453,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_35
